term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
A45-3,class,https://w3id.org/dpv/legal/eu/gdpr#A45-3,Art 45(3) adequacy decision,Personal data can flow freely from the EU to a third country with an Adequacy Decision without any further safeguard being necessary.,https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has Adequacy Decision.,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A46-2-a,class,https://w3id.org/dpv/legal/eu/gdpr#A46-2-a,Art 46(2-a) legal instrument,A legally binding and enforceable instrument between public authorities or bodies,https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has no Adequacy Decision. Third country has appropriate safeguards. Transfer does not require specific authorisation from a Supervisor Authority.,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A46-2-b,class,https://w3id.org/dpv/legal/eu/gdpr#A46-2-b,Art 46(2-b) Binding Corporate Rules (BCR),Binding corporate rules,https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#DataTransferLegalBasis;https://w3id.org/dpv/legal/eu/gdpr#BindingCorporateRules,Transfer from EU to a third country. Third country has no Adequacy Decision. Third country has appropriate safeguards. Transfer does not require specific authorisation from a Supervisor Authority.,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A46-2-c,class,https://w3id.org/dpv/legal/eu/gdpr#A46-2-c,Art 46(2-c) Standard Contractual Clauses (SCC) by EC,Standard data protection clauses adopted by the Commission,https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv/legal/eu/gdpr#SCCByCommission;https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has no Adequacy Decision. Third country has appropriate safeguards. Transfer does not require specific authorisation from a Supervisor Authority.,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A46-2-d,class,https://w3id.org/dpv/legal/eu/gdpr#A46-2-d,Art 46(2-d) Standard Contractual Clauses (SCC) by DPA,Standard data protection clauses adopted by a Supervisory Authority,https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv/legal/eu/gdpr#SCCBySupervisoryAuthority;https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has no Adequacy Decision. Third country has appropriate safeguards. Transfer does not require specific authorisation from a Supervisor Authority,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A46-2-e,class,https://w3id.org/dpv/legal/eu/gdpr#A46-2-e,Art 46(2-e) code of conduct,"An approved code of conduct pursuant to GDPR Article 40 together with binding and enforceable commitments of the controller or processor in the third country to apply the appropriate safeguards, including as regards individuals´ rights",https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has no Adequacy Decision. Third country has appropriate safeguards. Transfer does not require specific authorisation from a Supervisor Authority.,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A46-2-f,class,https://w3id.org/dpv/legal/eu/gdpr#A46-2-f,Art 46(2-f) certification,"An approved certification mechanism pursuant to GDPR Article 42 together with binding and enforceable commitments of the controller or processor in the third country to apply the appropriate safeguards, including as regards individuals` rights",https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has no Adequacy Decision. Third country has appropriate safeguards. Transfer does not require specific authorisation from a Supervisor Authority.,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A46-3-a,class,https://w3id.org/dpv/legal/eu/gdpr#A46-3-a,Art 46(3-a) contractual clauses,"Contractual clauses with controller, processor or recipient of the personal data in the third country or the international organisation.",https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has no Adequacy Decision. Appropriate safeguards exist. Transfer does requires specific authorisation from a Supervisor Authority.,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A46-3-b,class,https://w3id.org/dpv/legal/eu/gdpr#A46-3-b,Art 46(3-b) administrative arrangements,Provisions to be inserted into administrative arrangements between public authorities or bodies which include enforceable and effective data subject rights,https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has no Adequacy Decision. Appropriate safeguards exist. Transfer does requires specific authorisation from a Supervisor Authority.,2020-11-04,2021-09-08,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
A49-1-a,class,https://w3id.org/dpv/legal/eu/gdpr#A49-1-a,Art 49(1-a) explicit consent,"The data subject has explicitly consented to the proposed transfer, after having been informed of the possible risks of such transfers for the data subject due to the absence of an adequacy decision and appropriate safeguards.",https://w3id.org/dpv#LegalBasis,,https://w3id.org/dpv#ExplicitlyExpressedConsent;https://w3id.org/dpv#DataTransferLegalBasis,Transfer from EU to a third country. Third country has no Adequacy Decision. Appropriate safeguards do not exist.,2020-11-04,2022-06-22,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
