term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
Adult,class,https://w3id.org/dpv/v2.0#Adult,Adult,A natural person that is not a child i.e. has attained some legally specified age of adulthood,https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#DataSubject,,2022-03-30,,dpv,https://w3id.org/dpv/v2.0
Applicant,class,https://w3id.org/dpv/v2.0#Applicant,Applicant,Data subjects that are applicants in some context,https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#DataSubject,,2022-04-06,,dpv,https://w3id.org/dpv/v2.0
AsylumSeeker,class,https://w3id.org/dpv/v2.0#AsylumSeeker,Asylum Seeker,Data subjects that are asylum seekers,https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#VulnerableDataSubject,,2022-06-15,,dpv,https://w3id.org/dpv/v2.0
Child,class,https://w3id.org/dpv/v2.0#Child,Child,A 'child' is a natural legal person who is below a certain legal age depending on the legal jurisdiction.,https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#DataSubject,"The legality of age defining a child varies by jurisdiction. In addition, 'child' is distinct from a 'minor'. For example, the legal age for consumption of alcohol can be 21, which makes a person of age 20 a 'minor' in this context. In other cases, 'minor' and 'child' are used interchangeably to refer to a person below some legally defined age.;The legality of age defining a child varies by jurisdiction. In addition, 'child' is distinct from a 'minor'. For example, the legal age for consumption of alcohol can be 21, which makes a person of age 20 a 'minor' in this context. In other cases, 'minor' and 'child' are used interchangeably to refer to a person below some legally defined age.;The legality of age defining a child varies by jurisdiction. In addition, 'child' is distinct from a 'minor'. For example, the legal age for consumption of alcohol can be 21, which makes a person of age 20 a 'minor' in this context. In other cases, 'minor' and 'child' are used interchangeably to refer to a person below some legally defined age.",2020-11-25,2022-06-22,dpv,https://w3id.org/dpv/v2.0
Citizen,class,https://w3id.org/dpv/v2.0#Citizen,Citizen,Data subjects that are citizens (for a jurisdiction),https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#DataSubject,,2022-04-06,,dpv,https://w3id.org/dpv/v2.0
Client,class,https://w3id.org/dpv/v2.0#Client,Client,Data subjects that are clients or recipients of services,https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#Customer,,2022-04-06,,dpv,https://w3id.org/dpv/v2.0
Consumer,class,https://w3id.org/dpv/v2.0#Consumer,Consumer,Data subjects that consume goods or services for direct use,https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#DataSubject,,2022-04-06,,dpv,https://w3id.org/dpv/v2.0
Customer,class,https://w3id.org/dpv/v2.0#Customer,Customer,Data subjects that purchase goods or services,https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#DataSubject,"note: for B2B relations where customers are organisations, this concept only applies for data subjects;note: for B2B relations where customers are organisations, this concept only applies for data subjects;note: for B2B relations where customers are organisations, this concept only applies for data subjects",2022-04-06,,dpv,https://w3id.org/dpv/v2.0
DataSubject,class,https://w3id.org/dpv/v2.0#DataSubject,Data Subject,The individual (or category of individuals) whose personal data is being processed,,https://w3id.org/dpv/v2.0#LegalEntity,https://w3id.org/dpv/v2.0#LegalEntity,"The term 'data subject' is specific to the GDPR, but is functionally equivalent to the term 'individual associated with data' and the ISO/IEC term 'PII Principle';The term 'data subject' is specific to the GDPR, but is functionally equivalent to the term 'individual associated with data' and the ISO/IEC term 'PII Principle'",2019-04-05,2020-11-04,dpv,https://w3id.org/dpv/v2.0
ElderlyDataSubject,class,https://w3id.org/dpv/v2.0#ElderlyDataSubject,Elderly Data Subject,Data subjects that are considered elderly (i.e. based on age),https://w3id.org/dpv/v2.0#DataSubject,,https://w3id.org/dpv/v2.0#VulnerableDataSubject,,2022-06-15,,dpv,https://w3id.org/dpv/v2.0
