"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"Partner","class","https://w3id.org/dpv/tech#Partner","Partner","Actor that provides services in the context of Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","""Partner"" is a vague term and should not be used - instead the more specific terms provided in this vocabulary should be used. Partner refers to entities that provide services for the technology (as opposed to for using the technology) - for example to further develop or refine it, or to test or audit it.","2024-05-09","","tech","https://w3id.org/dpv/tech"
"PersonalComputer","class","https://w3id.org/dpv/tech#PersonalComputer","Personal Computer (PC)","A computing device intended for individual use","https://w3id.org/dpv#Technology","","https://w3id.org/dpv/tech#Device","","2022-06-15","","tech","https://w3id.org/dpv/tech"
"Plan","class","https://w3id.org/dpv/tech#Plan","Plan","Plan associated with using, maintaining, developing, or performing other activities associated with technology","https://w3id.org/dpv/tech#Documentation","","https://w3id.org/dpv/tech#Documentation","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"Platform","class","https://w3id.org/dpv/tech#Platform","Platform","A digital environment that provides tools, infrastructure, and services for developing, deploying, and running applications","https://w3id.org/dpv#Technology","","https://w3id.org/dpv#Technology","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"Prediction","class","https://w3id.org/dpv/tech#Prediction","Prediction","An inference or prediction of an action or data or decision in the context of technologies","","https://w3id.org/dpv/tech#InputOutput","https://w3id.org/dpv/tech#InputOutput","Prediction is a concept referring to activities or tasks in the context of technologies producing or using them as inputs or outputs","2024-12-01","","tech","https://w3id.org/dpv/tech"
"Producer","class","https://w3id.org/dpv/tech#Producer","Producer","Actor that produces Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"Provided","class","https://w3id.org/dpv/tech#Provided","Provided","Status indicating Technology has been provided","https://w3id.org/dpv/tech#ProvisionStatus","","https://w3id.org/dpv/tech#ProvisionStatus","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"ProvidedAsAlgorithmic","class","https://w3id.org/dpv/tech#ProvidedAsAlgorithmic","Provided as AlgorithmicProvision","Technology provided as an algorithm or method","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvisionMethod","","2022-06-15","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsCaaS","class","https://w3id.org/dpv/tech#ProvidedAsCaaS","Provided as Compute as a Service (CaaS)Provision","Technology provided as a cloud service consisting of managed compute resources","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsCloudService","class","https://w3id.org/dpv/tech#ProvidedAsCloudService","Provided as Cloud ServiceProvision","Technology provided as a cloud service","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsComponent","class","https://w3id.org/dpv/tech#ProvidedAsComponent","Provided as ComponentProvision","Technology provided as a component","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvisionMethod","","2022-06-15","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsFixedUse","class","https://w3id.org/dpv/tech#ProvidedAsFixedUse","Provided as Fixed UseProvision","Technology provided for using a fixed number of times","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvisionMethod","","2022-06-15","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsGoods","class","https://w3id.org/dpv/tech#ProvidedAsGoods","Provided as GoodsProvision","Technology provided or used as goods","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvisionMethod","","2022-06-15","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsHybridCloudService","class","https://w3id.org/dpv/tech#ProvidedAsHybridCloudService","Provided as Hybrid Cloud ServiceProvision","Technology provided as a cloud service that is both private and public in parts","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsPrivateCloudService;https://w3id.org/dpv/tech#ProvidedAsPublicCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsIaaS","class","https://w3id.org/dpv/tech#ProvidedAsIaaS","Provided as Infrastructure as a Service (IaaS)Provision","Technology provided as a cloud service consisting of managed infrastructure resources","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsMBaaS","class","https://w3id.org/dpv/tech#ProvidedAsMBaaS","Provided as Mobile backend as a ServiceProvision","Technology provided as a cloud service consisting of managed 'backend' services for mobile users","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsPaaS","class","https://w3id.org/dpv/tech#ProvidedAsPaaS","Provided as Platform as a Service (PaaS)Provision","Technology provided as a cloud service consisting of managed platform resources","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsPrivateCloudService","class","https://w3id.org/dpv/tech#ProvidedAsPrivateCloudService","Provided as Private Cloud ServiceProvision","Technology provided as a cloud service that is private","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsProduct","class","https://w3id.org/dpv/tech#ProvidedAsProduct","Provided as ProductProvision","Technology provided as a product","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvisionMethod","","2022-06-15","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsPublicCloudService","class","https://w3id.org/dpv/tech#ProvidedAsPublicCloudService","Provided as Public Cloud ServiceProvision","Technology provided as a cloud service that is public","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsSaaS","class","https://w3id.org/dpv/tech#ProvidedAsSaaS","Provided as Software as a Service (SaaS)Provision","Technology provided as a cloud service consisting of managed software resources","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsServerlessComputing","class","https://w3id.org/dpv/tech#ProvidedAsServerlessComputing","Provided as Serverless ComputingProvision","Technology provided as a cloud service consisting of fully managed servers for executing functions","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvidedAsCloudService","","2024-05-09","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsService","class","https://w3id.org/dpv/tech#ProvidedAsService","Provided as ServiceProvision","Technology provided or used as service(s)","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvisionMethod","","2022-06-15","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsSubscription","class","https://w3id.org/dpv/tech#ProvidedAsSubscription","Provided as SubscriptionProvision","Technology that is provided or used as a periodic subscription","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvisionMethod","","2022-06-15","2024-12-01","tech","https://w3id.org/dpv/tech"
"ProvidedAsSystem","class","https://w3id.org/dpv/tech#ProvidedAsSystem","Provided as SystemProvision","Technology provided as a system","https://w3id.org/dpv/tech#ProvisionMethod","","https://w3id.org/dpv/tech#ProvisionMethod","","2022-06-15","2024-12-01","tech","https://w3id.org/dpv/tech"
"Provider","class","https://w3id.org/dpv/tech#Provider","Provider","Actor that provides Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"ProvisionMethod","class","https://w3id.org/dpv/tech#ProvisionMethod","Provision Method","Method associated with provision or use of technology","","https://w3id.org/dpv#Technology","https://w3id.org/dpv#Technology","","2022-06-15","2024-05-09","tech","https://w3id.org/dpv/tech"
"ProvisionStatus","class","https://w3id.org/dpv/tech#ProvisionStatus","Provision Status","Status indicating whether Technology has been provided","","https://w3id.org/dpv/tech#TechnologyStatus","https://w3id.org/dpv/tech#TechnologyStatus","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"Purchaser","class","https://w3id.org/dpv/tech#Purchaser","Purchaser","Actor that purchases Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"Recommendation","class","https://w3id.org/dpv/tech#Recommendation","Recommendation","A recommendation or suggestion of an action or decision or choice in the context of technologies","","https://w3id.org/dpv/tech#InputOutput","https://w3id.org/dpv/tech#InputOutput","Recommendation is a concept referring to activities or tasks in the context of technologies producing or using them as inputs or outputs","2024-12-01","","tech","https://w3id.org/dpv/tech"
"Service","class","https://w3id.org/dpv/tech#Service","Service","The carrying out of a specific task or set of tasks as a service","https://w3id.org/dpv#Technology","","https://w3id.org/dpv#Technology","This concept is distinct from dpv:Service as it represents the notion of a technical service whereas dpv:Service can also refer to organisational, legal, social, and other meanings of service","2024-12-01","","tech","https://w3id.org/dpv/tech"
"Smartphone","class","https://w3id.org/dpv/tech#Smartphone","Smartphone","A combination of a mobile phone with computing capabilities similar to a PC","https://w3id.org/dpv#Technology","","https://w3id.org/dpv/tech#MobilePhone;https://w3id.org/dpv/tech#PersonalComputer","","2022-06-15","","tech","https://w3id.org/dpv/tech"
"SmartphoneApplication","class","https://w3id.org/dpv/tech#SmartphoneApplication","Smartphone Application","A computing or digital program on a smartphone device","https://w3id.org/dpv#Technology","","https://w3id.org/dpv/tech#Application","","2022-06-15","","tech","https://w3id.org/dpv/tech"
"Software","class","https://w3id.org/dpv/tech#Software","Software","Virtual parts or components of the technology such as programs and data","https://w3id.org/dpv#Technology","","https://w3id.org/dpv#Technology","","2022-06-15","","tech","https://w3id.org/dpv/tech"
"SoftwareFramework","class","https://w3id.org/dpv/tech#SoftwareFramework","SoftwareFramework","An opinionated collection of functions and architecture design choices for building applications","https://w3id.org/dpv#Technology","","https://w3id.org/dpv/tech#Software","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"SoftwareLibrary","class","https://w3id.org/dpv/tech#SoftwareLibrary","SoftwareLibrary","A collection of pre-built and reusable functions for use in development and management of software","https://w3id.org/dpv#Technology","","https://w3id.org/dpv/tech#Software","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"Specification","class","https://w3id.org/dpv/tech#Specification","Specification","Documentation that specifies requirements that must be satisfied by the technology","https://w3id.org/dpv/tech#Documentation","","https://w3id.org/dpv/tech#Documentation","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"Subject","class","https://w3id.org/dpv/tech#Subject","Subject","Actor that is subjected to the use or impact of Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","Subject can be a human or non-human entity. To explicitly indicate that the subject is a human, and to reuse DPV's human subject taxonomy, the tech:Subject should also be defined as an instance or category of dpv:HumanSubject","2024-05-09","","tech","https://w3id.org/dpv/tech"
"Supplier","class","https://w3id.org/dpv/tech#Supplier","Supplier","Actor that supplies Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Actor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"System","class","https://w3id.org/dpv/tech#System","System","A collection of components that interact to achieve a specific goal or function","https://w3id.org/dpv#Technology","","https://w3id.org/dpv#Technology","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"SystemIntegrator","class","https://w3id.org/dpv/tech#SystemIntegrator","System Integrator","Actor that integrates Technology in to (larger) systems","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Partner","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"TechnologyReadinessLevel","class","https://w3id.org/dpv/tech#TechnologyReadinessLevel","Technology Readiness Level (TRL)","Indication of maturity of Technology (ISO 16290:2013)","","https://w3id.org/dpv/tech#TechnologyStatus","https://w3id.org/dpv/tech#TechnologyStatus","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"TechnologyStatus","class","https://w3id.org/dpv/tech#TechnologyStatus","Technology Status","Status associated with development, deployment, and use of technology","","https://w3id.org/dpv#Status","https://w3id.org/dpv#Status","","2024-05-31","","tech","https://w3id.org/dpv/tech"
"Telephone","class","https://w3id.org/dpv/tech#Telephone","Telephone","Telephone","https://w3id.org/dpv#Technology","","https://w3id.org/dpv/tech#Device","","2022-06-15","","tech","https://w3id.org/dpv/tech"
"TestingPlan","class","https://w3id.org/dpv/tech#TestingPlan","Testing Plan","Plan associated with testing technology","https://w3id.org/dpv/tech#Documentation","","https://w3id.org/dpv/tech#Plan","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"TextualContent","class","https://w3id.org/dpv/tech#TextualContent","Textual Content","Content that is or has a textual component","","https://w3id.org/dpv/tech#Content","https://w3id.org/dpv/tech#Content","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"User","class","https://w3id.org/dpv/tech#User","User","Actor that uses Technology","https://w3id.org/dpv/tech#Actor","","https://w3id.org/dpv/tech#Customer","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"VideoContent","class","https://w3id.org/dpv/tech#VideoContent","Video Content","Content that is or has a video component","","https://w3id.org/dpv/tech#Content","https://w3id.org/dpv/tech#Content","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"WiFi","class","https://w3id.org/dpv/tech#WiFi","WiFi","Technology utilising Wi-Fi wireless networking","https://w3id.org/dpv/tech#CommunicationMechanism","","https://w3id.org/dpv/tech#Networking","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasAPI","property","https://w3id.org/dpv/tech#hasAPI","has api","Indicates the technology has or uses the associated api","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasActor","property","https://w3id.org/dpv/tech#hasActor","has actor","Indicates an actor associated with technology","","","","","2022-10-21","2024-05-17","tech","https://w3id.org/dpv/tech"
"hasAlgorithm","property","https://w3id.org/dpv/tech#hasAlgorithm","has algorithm","Indicates the technology has or uses the associated algorithm","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasApplication","property","https://w3id.org/dpv/tech#hasApplication","has application","Indicates the technology has or uses the associated application","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasAuditor","property","https://w3id.org/dpv/tech#hasAuditor","has auditor","Indicates technology auditor","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasCapability","property","https://w3id.org/dpv/tech#hasCapability","has capability","Indicates the capability of the technology","","","","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasCommunicationMechanism","property","https://w3id.org/dpv/tech#hasCommunicationMechanism","has communication mechanism","Indicates communication mechanisms used or provided by technology","","","","","2022-07-02","","tech","https://w3id.org/dpv/tech"
"hasComponent","property","https://w3id.org/dpv/tech#hasComponent","has component","Indicates the system has or uses the associated component","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasCustomer","property","https://w3id.org/dpv/tech#hasCustomer","has customer","Indicates technology customer","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasDeployer","property","https://w3id.org/dpv/tech#hasDeployer","has deployer","Indicates technology deployer","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasDeploymentLocation","property","https://w3id.org/dpv/tech#hasDeploymentLocation","has deployment location","Specifies the location of technology deployment and use","","","","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasDesigner","property","https://w3id.org/dpv/tech#hasDesigner","has designer","Indicates technology designer","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasDeveloper","property","https://w3id.org/dpv/tech#hasDeveloper","has developer","Indicates technology developer","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasDevice","property","https://w3id.org/dpv/tech#hasDevice","has device","Indicates the technology has or uses the associated device","","","https://w3id.org/dpv/tech#hasHardware","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasDocumentation","property","https://w3id.org/dpv/tech#hasDocumentation","has documentation","Indicates documentation associated with technology","","","","","2024-06-29","","tech","https://w3id.org/dpv/tech"
"hasEvaluator","property","https://w3id.org/dpv/tech#hasEvaluator","has evaluator","Indicates technology evaluator","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasFunction","property","https://w3id.org/dpv/tech#hasFunction","has function","Indicates the function of the technology","","","","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasHardware","property","https://w3id.org/dpv/tech#hasHardware","has hardware","Indicates the technology has or uses the associated hardware","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasInfrastructure","property","https://w3id.org/dpv/tech#hasInfrastructure","has infrastructure","Indicates the technology has or uses the associated infrastructure","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasInput","property","https://w3id.org/dpv/tech#hasInput","has input","Indicates the input associated with the technology","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasInputAction","property","https://w3id.org/dpv/tech#hasInputAction","has input action","Indicates the input action associated with the technology","","","https://w3id.org/dpv/tech#hasInput","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasInputData","property","https://w3id.org/dpv/tech#hasInputData","has input data","Indicates the input data associated with the technology","","","https://w3id.org/dpv#hasData;https://w3id.org/dpv/tech#hasInput","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasInstaller","property","https://w3id.org/dpv/tech#hasInstaller","has installer","Indicates technology installer","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasIntendedUse","property","https://w3id.org/dpv/tech#hasIntendedUse","has intended use","Indicates the intended use of technology","","","","","2024-05-22","","tech","https://w3id.org/dpv/tech"
"hasLicense","property","https://w3id.org/dpv/tech#hasLicense","has license","Indicates the license associated with the technology","","","https://w3id.org/dpv#hasLegalBasis","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasLifecycleStage","property","https://w3id.org/dpv/tech#hasLifecycleStage","has lifecycle stage","Indicates the lifecycle stage associated with the technology","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasMaintainer","property","https://w3id.org/dpv/tech#hasMaintainer","has maintainer","Indicates technology maintainer","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasManufacturer","property","https://w3id.org/dpv/tech#hasManufacturer","has manufacturer","Indicates technology manufacturer","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasMarketAvailabilityStatus","property","https://w3id.org/dpv/tech#hasMarketAvailabilityStatus","has market availability status","Indicates whether the technology is available on the market","","","https://w3id.org/dpv#hasStatus","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasModel","property","https://w3id.org/dpv/tech#hasModel","has model","Indicates the technology has or uses the associated model","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasOperatingEnvironment","property","https://w3id.org/dpv/tech#hasOperatingEnvironment","has operating environment","Indicates the operating environment for the technology","","","","","2025-05-29","","tech","https://w3id.org/dpv/tech"
"hasOperatingFactor","property","https://w3id.org/dpv/tech#hasOperatingFactor","has operating factor","Indicates the operating factor for the technology","","","","","2025-05-29","","tech","https://w3id.org/dpv/tech"
"hasOutput","property","https://w3id.org/dpv/tech#hasOutput","has output","Indicates the output associated with the technology","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasOutputAction","property","https://w3id.org/dpv/tech#hasOutputAction","has output action","Indicates the output action associated with the technology","","","https://w3id.org/dpv/tech#hasOutput","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasOutputData","property","https://w3id.org/dpv/tech#hasOutputData","has output data","Indicates the output data associated with the technology","","","https://w3id.org/dpv#hasData;https://w3id.org/dpv/tech#hasOutput","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasOwner","property","https://w3id.org/dpv/tech#hasOwner","has owner","Indicates technology owner","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasPartner","property","https://w3id.org/dpv/tech#hasPartner","has partner","Indicates technology partner","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasPlatform","property","https://w3id.org/dpv/tech#hasPlatform","has platform","Indicates the technology has or uses the associated platform","","","","","2024-12-01","","tech","https://w3id.org/dpv/tech"
"hasProducer","property","https://w3id.org/dpv/tech#hasProducer","has producer","Indicates technology producer","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
"hasProvider","property","https://w3id.org/dpv/tech#hasProvider","has provider","Indicates technology provider","","","https://w3id.org/dpv/tech#hasActor","","2024-05-09","","tech","https://w3id.org/dpv/tech"
