term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
AlgorithmicLogic,class,https://w3id.org/dpv/2.0#AlgorithmicLogic,Algorithmic Logic,The algorithmic logic applied or used,,https://w3id.org/dpv/2.0#ProcessingContext,https://w3id.org/dpv/2.0#ProcessingContext,"Algorithmic Logic is intended as a broad concept for explaining the use of algorithms and automated decisions making within Processing. To describe the actual algorithm, see the Algorithm concept.;Algorithmic Logic is intended as a broad concept for explaining the use of algorithms and automated decisions making within Processing. To describe the actual algorithm, see the Algorithm concept.",2022-01-26,2023-12-10,dpv,https://w3id.org/dpv/2.0
AssistiveAutomation,class,https://w3id.org/dpv/2.0#AssistiveAutomation,Assistive Automation,Level of automation corresponding to Level 1 in ISO/IEC 22989:2022 where automation is limited to parts of the system or a specific part of the system in a manner that does not change the control of the human in using/driving the system,https://w3id.org/dpv/2.0#AutomationLevel,,https://w3id.org/dpv/2.0#AutomationLevel,"Human Involvement is implied here, specifically the ability to make decisions regarding operations, but also possibly for intervention, oversight, and verification;Human Involvement is implied here, specifically the ability to make decisions regarding operations, but also possibly for intervention, oversight, and verification;Human Involvement is implied here, specifically the ability to make decisions regarding operations, but also possibly for intervention, oversight, and verification",2023-12-10,2024-04-20,dpv,https://w3id.org/dpv/2.0
AutomatedDecisionMaking,class,https://w3id.org/dpv/2.0#AutomatedDecisionMaking,Automated Decision Making,Processing that involves automated decision making,,https://w3id.org/dpv/2.0#DecisionMaking,https://w3id.org/dpv/2.0#DecisionMaking,"Automated decision making can be defined as “the ability to make decisions by technological means without human involvement.” (“Guidelines on Automated individual decision-making and Profiling for the purposes of Regulation 2016/679 (wp251rev.01)”, 2018, p. 8);Automated decision making can be defined as “the ability to make decisions by technological means without human involvement.” (“Guidelines on Automated individual decision-making and Profiling for the purposes of Regulation 2016/679 (wp251rev.01)”, 2018, p. 8)",2020-11-04,2022-09-07,dpv,https://w3id.org/dpv/2.0
AutomatedScoringOfIndividuals,class,https://w3id.org/dpv/2.0#AutomatedScoringOfIndividuals,Automated Scoring of Individuals,Processing that involves automated scoring of individuals,https://w3id.org/dpv/2.0#ScoringOfIndividuals,,https://w3id.org/dpv/2.0#ScoringOfIndividuals,"Scoring can lead to the action being considered Decision Making if the scoring is itself a decision - see 2023-MAR-16 opinion of Advocate General on Case C 634/21. Therefore, the assessment of whether scoring was automated or not is important given the legal obligations surrounding automated decision making e.g. in GDPR;Scoring can lead to the action being considered Decision Making if the scoring is itself a decision - see 2023-MAR-16 opinion of Advocate General on Case C 634/21. Therefore, the assessment of whether scoring was automated or not is important given the legal obligations surrounding automated decision making e.g. in GDPR;Scoring can lead to the action being considered Decision Making if the scoring is itself a decision - see 2023-MAR-16 opinion of Advocate General on Case C 634/21. Therefore, the assessment of whether scoring was automated or not is important given the legal obligations surrounding automated decision making e.g. in GDPR",2024-04-14,,dpv,https://w3id.org/dpv/2.0
AutomationLevel,class,https://w3id.org/dpv/2.0#AutomationLevel,Automation Level,Indication of degree or level of automation associated with specified context,,https://w3id.org/dpv/2.0#ProcessingContext,https://w3id.org/dpv/2.0#ProcessingContext,This concept was called 'Automation' in previous versions;This concept was called 'Automation' in previous versions,2023-12-10,2024-04-20,dpv,https://w3id.org/dpv/2.0
Autonomous,class,https://w3id.org/dpv/2.0#Autonomous,Autonomous,"Level of automation corresponding to Level 6 in ISO/IEC 22989:2022 where the automation in system is capable of modifying its operation domain or its goals without external intervention, control or oversight",https://w3id.org/dpv/2.0#AutomationLevel,,https://w3id.org/dpv/2.0#AutomationLevel,"Though Autonomous, such operations can still be associated with dpv:HumanInvolved e.g. for inputs, oversight or verification;Though Autonomous, such operations can still be associated with dpv:HumanInvolved e.g. for inputs, oversight or verification;Though Autonomous, such operations can still be associated with dpv:HumanInvolved e.g. for inputs, oversight or verification",2023-12-10,2024-04-20,dpv,https://w3id.org/dpv/2.0
CannotChallengeProcess,class,https://w3id.org/dpv/2.0#CannotChallengeProcess,Cannot Challenge Process,Involvement where entity cannot challenge the process of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,"Challenge refers to raising questions about validity, necessity, correctness, or other similar 'trustworthiness' attributes regarding the process or plan or implementation;Challenge refers to raising questions about validity, necessity, correctness, or other similar 'trustworthiness' attributes regarding the process or plan or implementation;Challenge refers to raising questions about validity, necessity, correctness, or other similar 'trustworthiness' attributes regarding the process or plan or implementation",2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotChallengeProcessInput,class,https://w3id.org/dpv/2.0#CannotChallengeProcessInput,Cannot Challenge Process Input,Involvement where entity cannot challenge input of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotChallengeProcessOutput,class,https://w3id.org/dpv/2.0#CannotChallengeProcessOutput,Cannot Challenge Process Output,Involvement where entity cannot challenge the output of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,"Challenge refers to raising questions about validity, necessity, correctness, or other similar 'trustworthiness' attributes regarding the output of the process or plan or implementation (where output is distinct from the process itself);Challenge refers to raising questions about validity, necessity, correctness, or other similar 'trustworthiness' attributes regarding the output of the process or plan or implementation (where output is distinct from the process itself);Challenge refers to raising questions about validity, necessity, correctness, or other similar 'trustworthiness' attributes regarding the output of the process or plan or implementation (where output is distinct from the process itself)",2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotCorrectProcess,class,https://w3id.org/dpv/2.0#CannotCorrectProcess,Cannot Correct Process,Involvement where entity cannot correct the process of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotCorrectProcessInput,class,https://w3id.org/dpv/2.0#CannotCorrectProcessInput,Cannot Correct Process Input,Involvement where entity cannot correct input of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotCorrectProcessOutput,class,https://w3id.org/dpv/2.0#CannotCorrectProcessOutput,Cannot Correct Process Output,Involvement where entity cannot correct the output of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotObjectToProcess,class,https://w3id.org/dpv/2.0#CannotObjectToProcess,Cannot Object to Process,Involvement where entity cannot object to process of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotOptInToProcess,class,https://w3id.org/dpv/2.0#CannotOptInToProcess,Cannot Opt-in to Process,Involvement where entity cannot opt-in to specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotOptOutFromProcess,class,https://w3id.org/dpv/2.0#CannotOptOutFromProcess,Cannot Opt-out from Process,Involvement where entity cannot opt-out from specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotReverseProcessEffects,class,https://w3id.org/dpv/2.0#CannotReverseProcessEffects,Cannot Reverse Process Effects,Involvement where entity cannot reverse effects of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,Effects refer to consequences and impacts arising from the process or from the outputs of a process;Effects refer to consequences and impacts arising from the process or from the outputs of a process;Effects refer to consequences and impacts arising from the process or from the outputs of a process,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotReverseProcessInput,class,https://w3id.org/dpv/2.0#CannotReverseProcessInput,Cannot Reverse Process Input,Involvement where entity cannot reverse input of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,Reversion can be considered a form of correction in some instances. We welcome inputs to further explore and define this relation between correction and reversion concepts.;Reversion can be considered a form of correction in some instances. We welcome inputs to further explore and define this relation between correction and reversion concepts.;Reversion can be considered a form of correction in some instances. We welcome inputs to further explore and define this relation between correction and reversion concepts.,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotReverseProcessOutput,class,https://w3id.org/dpv/2.0#CannotReverseProcessOutput,Cannot Reverse Process Output,Involvement where entity cannot reverse output of specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
CannotWithdrawFromProcess,class,https://w3id.org/dpv/2.0#CannotWithdrawFromProcess,Cannot Withdraw from Process,Involvement where entity cannot withdraw a previously given assent from specified context,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,https://w3id.org/dpv/2.0#EntityNonPermissiveInvolvement,,2024-05-11,,dpv,https://w3id.org/dpv/2.0
