"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"BehaviouralHealthDeterminant","class","https://w3id.org/dpv/sector/health#BehaviouralHealthDeterminant","Behavioural Health Determinant","Information about behavioural data impacting on health","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Health","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"BiobankData","class","https://w3id.org/dpv/sector/health#BiobankData","Biobank Data","Information about electronic health data from biobanks and associated databases","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#MedicalHealth","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"ClaimAdminData","class","https://w3id.org/dpv/sector/health#ClaimAdminData","Health-related Administrative Data on Claims","Information about health-related administrative data on claims","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#HealthAdminData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"ClinicalInvestigationsData","class","https://w3id.org/dpv/sector/health#ClinicalInvestigationsData","Clinical Investigations Data","Information about health data from clinical investigations","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#StudyData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"ClinicalStudiesData","class","https://w3id.org/dpv/sector/health#ClinicalStudiesData","Clinical Studies Data","Information about health data from clinical studies","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#StudyData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"ClinicalTrialsData","class","https://w3id.org/dpv/sector/health#ClinicalTrialsData","Clinical Trials Data","Information about health data from clinical trials","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#StudyData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"DischargeReport","class","https://w3id.org/dpv/sector/health#DischargeReport","Discharge Report","Information about discharge reports","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#HealthRecord","","2025-10-28","","sector-health","https://w3id.org/dpv/sector/health"
"DiseaseRegistryData","class","https://w3id.org/dpv/sector/health#DiseaseRegistryData","Disease Registry Data","Information about electronic health data from medical registries for specific diseases","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#MedicalRegistryData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"DispensationAdminData","class","https://w3id.org/dpv/sector/health#DispensationAdminData","Health-related Administrative Data on Dispensations","Information about health-related administrative data on dispensations","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#HealthAdminData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"EHRData","class","https://w3id.org/dpv/sector/health#EHRData","Electronic Health Record (EHR) Data","Information about electronic health record data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#HealthRecord","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"ElectronicDispensation","class","https://w3id.org/dpv/sector/health#ElectronicDispensation","Electronic Dispensation","Information about electronic dispensations","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#HealthRecord","","2025-10-28","","sector-health","https://w3id.org/dpv/sector/health"
"ElectronicHealthData","class","https://w3id.org/dpv/sector/health#ElectronicHealthData","Electronic Health Data","Information about electronic health data, including personal and non-personal data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv#PersonalData","","2025-10-28","","sector-health","https://w3id.org/dpv/sector/health"
"ElectronicPrescription","class","https://w3id.org/dpv/sector/health#ElectronicPrescription","Electronic Prescription","Information about electronic prescriptions","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#HealthRecord","","2025-10-28","","sector-health","https://w3id.org/dpv/sector/health"
"EnvironmentalHealthDeterminant","class","https://w3id.org/dpv/sector/health#EnvironmentalHealthDeterminant","Environmental Health Determinant","Information about environmental data impacting on health","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Health","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"EpigenomicData","class","https://w3id.org/dpv/sector/health#EpigenomicData","Epigenomic Data","Information about epigenomic data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Genetic","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"GenomicData","class","https://w3id.org/dpv/sector/health#GenomicData","Genomic Data","Information about genomic data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Genetic","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"HealthAdminData","class","https://w3id.org/dpv/sector/health#HealthAdminData","Health-related Administrative Data","Information about health-related administrative data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#MedicalHealth","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"HealthAggregatedData","class","https://w3id.org/dpv/sector/health#HealthAggregatedData","Health Aggregated Data","Information about aggregated data related to health and healthcare","https://w3id.org/dpv#AggregatedData","","https://w3id.org/dpv/pd#Health","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"HealthProfessionalData","class","https://w3id.org/dpv/sector/health#HealthProfessionalData","Health Professional Data","Information about the status of the health professionals involved in the treatment of the person, including information on their specialisation and institution","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#HealthRecord","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"HealthQuestionnaire","class","https://w3id.org/dpv/sector/health#HealthQuestionnaire","Health Questionnaire","Information about health data from questionnaires","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#StudyData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"HealthRegistryData","class","https://w3id.org/dpv/sector/health#HealthRegistryData","Health Registry Data","Information about registries of health data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#MedicalHealth","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"HealthSurvey","class","https://w3id.org/dpv/sector/health#HealthSurvey","Health Survey","Information about health data from surveys","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#StudyData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"InferredHealthData","class","https://w3id.org/dpv/sector/health#InferredHealthData","Inferred Health Data","Information about inferred health data, including improvements such as correction, annotation, or enrichment based on authorised processing operations","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv#InferredPersonalData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"LifestyleData","class","https://w3id.org/dpv/sector/health#LifestyleData","Lifestyle Data","Information about lifestyle","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Behavioural","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"LipidomicData","class","https://w3id.org/dpv/sector/health#LipidomicData","Lipidomic Data","Information about lipidomic data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Molecular","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"MedicalDevicesData","class","https://w3id.org/dpv/sector/health#MedicalDevicesData","Medical Devices Data","Information about electronic health data from medical devices","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#MedicalHealth","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"MedicalDevicesRegistryData","class","https://w3id.org/dpv/sector/health#MedicalDevicesRegistryData","Medical Devices Registry Data","Information about electronic health data from registries for medical devices","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#HealthRegistryData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"MedicalImaging","class","https://w3id.org/dpv/sector/health#MedicalImaging","Medical Imaging","Information about medical imaging studies and related imaging reports","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#HealthRecord","","2025-10-28","","sector-health","https://w3id.org/dpv/sector/health"
"MedicalRegistryData","class","https://w3id.org/dpv/sector/health#MedicalRegistryData","Medical Registry Data","Information about electronic health data from medical registries","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#HealthRegistryData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"MedicalTestResult","class","https://w3id.org/dpv/sector/health#MedicalTestResult","Medical Test Result","Information about medical test results","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#HealthRecord","","2025-10-28","","sector-health","https://w3id.org/dpv/sector/health"
"MedicinalProductsRegistryData","class","https://w3id.org/dpv/sector/health#MedicinalProductsRegistryData","Medicinal Products Registry Data","Information about electronic health data from registries for medicinal products","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#HealthRegistryData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"MetabolomicData","class","https://w3id.org/dpv/sector/health#MetabolomicData","Metabolomic Data","Information about metabolomic data","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#Molecular","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"MortalityRegistryData","class","https://w3id.org/dpv/sector/health#MortalityRegistryData","Mortality Registry Data","Information about electronic health data from mortality registries","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/sector/health#HealthRegistryData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"NonPersonalElectronicHealthData","class","https://w3id.org/dpv/sector/health#NonPersonalElectronicHealthData","Non-Personal Electronic Health Data","Information about electronic health data that is not personal data, including anonymised data","https://w3id.org/dpv#NonPersonalData","","https://w3id.org/dpv/sector/health#ElectronicHealthData","","2025-10-28","","sector-health","https://w3id.org/dpv/sector/health"
"PathogenData","class","https://w3id.org/dpv/sector/health#PathogenData","Pathogen Data","Information about relevant pathogen data, impacting on human health","https://w3id.org/dpv#NonPersonalData","","https://w3id.org/dpv#NonPersonalData","","2026-02-04","","sector-health","https://w3id.org/dpv/sector/health"
"PatientSummary","class","https://w3id.org/dpv/sector/health#PatientSummary","Patient Summary","Information about patient summaries","https://w3id.org/dpv#PersonalData","","https://w3id.org/dpv/pd#HealthRecord","","2025-10-28","","sector-health","https://w3id.org/dpv/sector/health"
