term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
3LikelihoodLevels,class,https://w3id.org/dpv/2.0/risk#3LikelihoodLevels,3 Likelihood Levels,Scale with 3 Likelihood Levels from High to Low,https://w3id.org/dpv/2.0#Likelihood,,https://w3id.org/dpv/2.0#Likelihood,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
3RiskLevels,class,https://w3id.org/dpv/2.0/risk#3RiskLevels,3 Risk Levels,Scale with 3 Risk Levels from High to Low,https://w3id.org/dpv/2.0#RiskLevel,,https://w3id.org/dpv/2.0#RiskLevel,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
3SeverityLevels,class,https://w3id.org/dpv/2.0/risk#3SeverityLevels,3 Severity Levels,Scale with 3 Severity Levels from High to Low,https://w3id.org/dpv/2.0#Severity,,https://w3id.org/dpv/2.0#Severity,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
5LikelihoodLevels,class,https://w3id.org/dpv/2.0/risk#5LikelihoodLevels,5 Likelihood Levels,Scale with 5 Likelihood Levels from Very High to Very Low,https://w3id.org/dpv/2.0#Likelihood,,https://w3id.org/dpv/2.0#Likelihood,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
5RiskLevels,class,https://w3id.org/dpv/2.0/risk#5RiskLevels,5 Risk Levels,Scale with 5 Risk Levels from Very High to Very Low,https://w3id.org/dpv/2.0#RiskLevel,,https://w3id.org/dpv/2.0#RiskLevel,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
5SeverityLevels,class,https://w3id.org/dpv/2.0/risk#5SeverityLevels,5 Severity Levels,Scale with 5 Severity Levels from Very High to Very Low,https://w3id.org/dpv/2.0#Severity,,https://w3id.org/dpv/2.0#Severity,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
7LikelihoodLevels,class,https://w3id.org/dpv/2.0/risk#7LikelihoodLevels,7 Likelihood Levels,Scale with 7 Likelihood Levels from Extremely High to Extremely Low,https://w3id.org/dpv/2.0#Likelihood,,https://w3id.org/dpv/2.0#Likelihood,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
7RiskLevels,class,https://w3id.org/dpv/2.0/risk#7RiskLevels,7 Risk Levels,Scale with 7 Risk Levels from Extremely High to Extremely Low,https://w3id.org/dpv/2.0#RiskLevel,,https://w3id.org/dpv/2.0#RiskLevel,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
7SeverityLevels,class,https://w3id.org/dpv/2.0/risk#7SeverityLevels,7 Severity Levels,Scale with 7 Severity Levels from Extremely High to Extremely Low,https://w3id.org/dpv/2.0#Severity,,https://w3id.org/dpv/2.0#Severity,,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
ExtremelyHighLikelihood,class,https://w3id.org/dpv/2.0/risk#ExtremelyHighLikelihood,Extremely High Likelihood,Level where Likelihood is Extremely High,https://w3id.org/dpv/2.0#Likelihood,,https://w3id.org/dpv/2.0/risk#7LikelihoodLevels,The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
ExtremelyHighRisk,class,https://w3id.org/dpv/2.0/risk#ExtremelyHighRisk,Extremely High Risk,Level where Risk is Extremely High,https://w3id.org/dpv/2.0#RiskLevel,,https://w3id.org/dpv/2.0/risk#7RiskLevels,The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
ExtremelyHighSeverity,class,https://w3id.org/dpv/2.0/risk#ExtremelyHighSeverity,Extremely High Severity,Level where Severity is Extremely High,https://w3id.org/dpv/2.0#Severity,,https://w3id.org/dpv/2.0/risk#7SeverityLevels,The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.99 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
ExtremelyLowLikelihood,class,https://w3id.org/dpv/2.0/risk#ExtremelyLowLikelihood,Extremely Low Likelihood,Level where Likelihood is Extremely Low,https://w3id.org/dpv/2.0#Likelihood,,https://w3id.org/dpv/2.0/risk#7LikelihoodLevels,The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
ExtremelyLowRisk,class,https://w3id.org/dpv/2.0/risk#ExtremelyLowRisk,Extremely Low Risk,Level where Risk is Extremely Low,https://w3id.org/dpv/2.0#RiskLevel,,https://w3id.org/dpv/2.0/risk#7RiskLevels,The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
ExtremelyLowSeverity,class,https://w3id.org/dpv/2.0/risk#ExtremelyLowSeverity,Extremely Low Severity,Level where Severity is Extremely Low,https://w3id.org/dpv/2.0#Severity,,https://w3id.org/dpv/2.0/risk#7SeverityLevels,The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.01 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
HighLikelihood,class,https://w3id.org/dpv/2.0/risk#HighLikelihood,High Likelihood,Level where Likelihood is High,https://w3id.org/dpv/2.0#Likelihood,,https://w3id.org/dpv/2.0/risk#7LikelihoodLevels;https://w3id.org/dpv/2.0/risk#5LikelihoodLevels;https://w3id.org/dpv/2.0/risk#3LikelihoodLevels,The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
HighRisk,class,https://w3id.org/dpv/2.0/risk#HighRisk,High Risk,Level where Risk is High,https://w3id.org/dpv/2.0#RiskLevel,,https://w3id.org/dpv/2.0/risk#3RiskLevels;https://w3id.org/dpv/2.0/risk#5RiskLevels;https://w3id.org/dpv/2.0/risk#7RiskLevels,The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
HighSeverity,class,https://w3id.org/dpv/2.0/risk#HighSeverity,High Severity,Level where Severity is High,https://w3id.org/dpv/2.0#Severity,,https://w3id.org/dpv/2.0/risk#5SeverityLevels;https://w3id.org/dpv/2.0/risk#7SeverityLevels;https://w3id.org/dpv/2.0/risk#3SeverityLevels,The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1;The suggested quantitative value for this concept is 0.75 on a scale of 0 to 1,2022-08-18,,risk,https://w3id.org/dpv/2.0/risk
