term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
AbusiveContentUtilisation,class,https://w3id.org/dpv/risk#AbusiveContentUtilisation,Abusive Content Utilisation,Abusive Content Utilisation,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/risk
AttackonPrivateLife,class,https://w3id.org/dpv/risk#AttackonPrivateLife,Attack on Private Life,Attack on Private Life,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/risk
AuthorisationFailure,class,https://w3id.org/dpv/risk#AuthorisationFailure,Authorisation Failure,Authorisation Failure,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
Benefit,class,https://w3id.org/dpv/risk#Benefit,Benefit,Impact(s) that acts as or causes benefits,https://w3id.org/dpv#Impact,,https://w3id.org/dpv#Impact,,2022-03-23,,risk,https://w3id.org/dpv/risk
Blackmail,class,https://w3id.org/dpv/risk#Blackmail,Blackmail,Blackmail,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/risk
BruteForceAuthorisations,class,https://w3id.org/dpv/risk#BruteForceAuthorisations,Brute Force Authorisations,Brute Force Authorisations,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
BusinessImpact,class,https://w3id.org/dpv/risk#BusinessImpact,Business impact,Business impact,https://w3id.org/dpv#Risk,,https://w3id.org/dpv#Risk,,2022-08-17,,risk,https://w3id.org/dpv/risk
BusinessPerformanceImpairment,class,https://w3id.org/dpv/risk#BusinessPerformanceImpairment,Business Performance Impairment,Business Performance Impairment,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
Businessdisruption,class,https://w3id.org/dpv/risk#Businessdisruption,Business disruption,Business disruption,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
ChildViolence,class,https://w3id.org/dpv/risk#ChildViolence,Child Violence,Child Violence,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/risk
CitizensImpact,class,https://w3id.org/dpv/risk#CitizensImpact,Citizens impact,Citizens impact,https://w3id.org/dpv#Risk,,https://w3id.org/dpv#Risk,,2022-08-17,,risk,https://w3id.org/dpv/risk
Coercion,class,https://w3id.org/dpv/risk#Coercion,Coercion,Coercion,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/risk
Compensation,class,https://w3id.org/dpv/risk#Compensation,Compensation,Compensation provided (as an impact),https://w3id.org/dpv#Impact,,https://w3id.org/dpv/risk#Benefit,,2024-04-14,,risk,https://w3id.org/dpv/risk
ComplianceImpact,class,https://w3id.org/dpv/risk#ComplianceImpact,Compliance impact,Compliance impact,https://w3id.org/dpv#Risk,,https://w3id.org/dpv#Risk,,2022-08-17,,risk,https://w3id.org/dpv/risk
CompromiseAccount,class,https://w3id.org/dpv/risk#CompromiseAccount,Compromise Account,Compromise Account,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/risk
CompromiseAccountCredentials,class,https://w3id.org/dpv/risk#CompromiseAccountCredentials,Compromise Account Credentials,Compromise Account Credentials,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/risk
CompromiseAccountSecurity,class,https://w3id.org/dpv/risk#CompromiseAccountSecurity,Compromise Account Security,Compromise Account Security,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#NonMaterialDamage,,2022-08-17,,risk,https://w3id.org/dpv/risk
ConfidentialityBreach,class,https://w3id.org/dpv/risk#ConfidentialityBreach,Confidentiality Breach,Confidentiality Breach,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
ConsequenceForDataSubject,class,https://w3id.org/dpv/risk#ConsequenceForDataSubject,Consequence for Data Subject,Consequence for Data Subject,https://w3id.org/dpv#Risk,,https://w3id.org/dpv#Risk,,2022-10-22,,risk,https://w3id.org/dpv/risk
ConsequenceOnDataSecurity,class,https://w3id.org/dpv/risk#ConsequenceOnDataSecurity,Consequence on Data Security,Consequence on Data Security,https://w3id.org/dpv#Risk,,https://w3id.org/dpv#Risk,,2022-10-22,,risk,https://w3id.org/dpv/risk
CopyrightViolation,class,https://w3id.org/dpv/risk#CopyrightViolation,Copyright Violation,Copyright Violation,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#NonMaterialDamage,,2022-08-17,,risk,https://w3id.org/dpv/risk
CorruptionData,class,https://w3id.org/dpv/risk#CorruptionData,Corruption of Data,Corruption of Data,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Damage,,2022-08-17,,risk,https://w3id.org/dpv/risk
CostAcquisition,class,https://w3id.org/dpv/risk#CostAcquisition,Cost of Acquisition,Cost of Acquisition,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
CostBackup,class,https://w3id.org/dpv/risk#CostBackup,Cost of Backup,Cost of Backup,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
CostConfiguration,class,https://w3id.org/dpv/risk#CostConfiguration,Cost of Configuration,Cost of Configuration,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
CostInstallation,class,https://w3id.org/dpv/risk#CostInstallation,Cost of Installation,Cost of Installation,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
CostJudicialPenalties,class,https://w3id.org/dpv/risk#CostJudicialPenalties,Cost of Judicial Penalties,Cost of Judicial Penalties,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
CostJudicialProceedings,class,https://w3id.org/dpv/risk#CostJudicialProceedings,Cost of Judicial Proceedings,Cost of Judicial Proceedings,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
CostOperationInterruption,class,https://w3id.org/dpv/risk#CostOperationInterruption,Cost of Operation Interruption,Cost of Operation Interruption,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
CostSuspendedOperations,class,https://w3id.org/dpv/risk#CostSuspendedOperations,Cost of Suspended Operations,Cost of Suspended Operations,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
Cryptojacking,class,https://w3id.org/dpv/risk#Cryptojacking,Cryptojacking,Cryptojacking or hidden cryptomining is a type of cybercrime where a criminal secretly uses a victim’s computing power to generate cryptocurrency,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/risk
CyberSpying,class,https://w3id.org/dpv/risk#CyberSpying,Cyber Spying,Cyber Spying,https://w3id.org/dpv#Risk,,https://w3id.org/dpv/risk#NonMaterialDamage,,2022-08-17,,risk,https://w3id.org/dpv/risk
