term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
ConcernedSupervisoryAuthority,class,https://w3id.org/dpv/legal/eu/gdpr#ConcernedSupervisoryAuthority,Concerned Supervisory Authority,Concerned Supervisory Authority' or 'supervisory authority concerned’ means a supervisory authority which is concerned by the processing of personal data because: (a) the controller or processor is established on the territory of the Member State of that supervisory authority; (b) data subjects residing in the Member State of that supervisory authority are substantially affected or likely to be substantially affected by the processing; or (c) a complaint has been lodged with that supervisory authority,,https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority,https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority,,2024-02-14,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
Controller,class,https://w3id.org/dpv/legal/eu/gdpr#Controller,Controller,"‘Controller’ means the natural or legal person, public authority, agency or other body which, alone or jointly with others, determines the purposes and means of the processing of personal data; where the purposes and means of such processing are determined by Union or Member State law, the controller or the specific criteria for its nomination may be provided for by Union or Member State law",,https://w3id.org/dpv#DataController,https://w3id.org/dpv#DataController,,2024-12-17,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
DataProtectionAuthority,class,https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority,Data Protection Authority,‘Supervisory Authority’ or 'Data Protection Authority' means an independent public authority which is established by a Member State pursuant to Article 51,,https://w3id.org/dpv#DataProtectionAuthority,https://w3id.org/dpv#DataProtectionAuthority,,2024-06-22,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
DataSubject,class,https://w3id.org/dpv/legal/eu/gdpr#DataSubject,Data Subject,"Data Subject' means a natural person who can be identified, directly or indirectly, in particular by reference to an identifier such as a name, an identification number, location data, an online identifier or to one or more factors specific to the physical, physiological, genetic, mental, economic, cultural or social identity of that natural person",,https://w3id.org/dpv#DataSubject,https://w3id.org/dpv#DataSubject,,2024-12-17,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
Establishment,class,https://w3id.org/dpv/legal/eu/gdpr#Establishment,Establishment,Establishment is a Legal Entity which implies the effective and real exercise of activities through stable arrangements (with a presumed parent or primary establishment),,https://w3id.org/dpv#Organisation,https://w3id.org/dpv#Organisation,,2024-02-14,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
InternationalOrganisation,class,https://w3id.org/dpv/legal/eu/gdpr#InternationalOrganisation,International Organisation,"‘International Organisation’ means an organisation and its subordinate bodies governed by public international law, or any other body which is set up by, or on the basis of, an agreement between two or more countries",,https://w3id.org/dpv#InternationalOrganisation,https://w3id.org/dpv#InternationalOrganisation,,2024-12-17,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
LeadSupervisoryAuthority,class,https://w3id.org/dpv/legal/eu/gdpr#LeadSupervisoryAuthority,Lead Supervisory Authority,Authority with the primary responsibility for dealing with a cross-border data processing activity,,https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority,https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority,,2024-02-14,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
LocalSupervisoryAuthority,class,https://w3id.org/dpv/legal/eu/gdpr#LocalSupervisoryAuthority,Local Supervisory Authority,Authority associated with the main or local establishment of an organisation,,https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority,https://w3id.org/dpv/legal/eu/gdpr#DataProtectionAuthority,,2024-02-14,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
MainEstablishment,class,https://w3id.org/dpv/legal/eu/gdpr#MainEstablishment,Main Establishment,"Main Establishment' means as regards a controller with establishments in more than one Member State, the place of its central administration in the Union, unless the decisions on the purposes and means of the processing of personal data are taken in another establishment of the controller in the Union and the latter establishment has the power to have such decisions implemented, in which case the establishment having taken such decisions is to be considered to be the main establishment; as regards a processor with establishments in more than one Member State, the place of its central administration in the Union, or, if the processor has no central administration in the Union, the establishment of the processor in the Union where the main processing activities in the context of the activities of an establishment of the processor take place to the extent that the processor is subject to specific obligations under this Regulation;",,https://w3id.org/dpv/legal/eu/gdpr#Establishment,https://w3id.org/dpv/legal/eu/gdpr#Establishment,,2024-02-14,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
Processor,class,https://w3id.org/dpv/legal/eu/gdpr#Processor,Processor,"‘Processor’ means a natural or legal person, public authority, agency or other body which processes personal data on behalf of the controller",,https://w3id.org/dpv#DataProcessor,https://w3id.org/dpv#DataProcessor,,2024-12-17,,eu-gdpr,https://w3id.org/dpv/legal/eu/gdpr
