term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
EHRManufacturer,class,https://w3id.org/dpv/legal/eu/ehds#EHRManufacturer,Electronic Health Record Manufacturer,Actor that manufactures electronic health records,,,,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
EHRSupplier,class,https://w3id.org/dpv/legal/eu/ehds#EHRSupplier,Electronic Health Record Supplier,Actor that supplies electronic health records,,,,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
HealthDataAccessBody,class,https://w3id.org/dpv/legal/eu/ehds#HealthDataAccessBody,Health Data Access Body,An entity governed by public law responsible for granting access to electronic health data for secondary use,,https://w3id.org/dpv#LegalEntity,https://w3id.org/dpv#LegalEntity,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
HealthProfessional,class,https://w3id.org/dpv/legal/eu/ehds#HealthProfessional,Health Professional,An entity that works as a health professional,,https://w3id.org/dpv#Entity,https://w3id.org/dpv#Entity,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
HealthcareProvider,class,https://w3id.org/dpv/legal/eu/ehds#HealthcareProvider,Healthcare Provider,An entity that provides healthcare-related services,,https://w3id.org/dpv#Entity,https://w3id.org/dpv#Entity,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
TechnologyDistributor,class,https://w3id.org/dpv/legal/eu/ehds#TechnologyDistributor,Technology Distributor,Actor that distributes Technology,https://w3id.org/dpv/tech#Actor,,https://w3id.org/dpv/tech#Actor,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
TechnologyImporter,class,https://w3id.org/dpv/legal/eu/ehds#TechnologyImporter,Technology Importer,Actor that imports Technology,https://w3id.org/dpv/tech#Actor,,https://w3id.org/dpv/tech#Actor,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
TechnologyManufacturer,class,https://w3id.org/dpv/legal/eu/ehds#TechnologyManufacturer,Technology Manufacturer,Actor that manufactures Technology,https://w3id.org/dpv/tech#Actor,,https://w3id.org/dpv/tech#Actor,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
TechnologySupplier,class,https://w3id.org/dpv/legal/eu/ehds#TechnologySupplier,Technology Supplier,Actor that supplies Technology,https://w3id.org/dpv/tech#Actor,,https://w3id.org/dpv/tech#Actor,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
WellnessAppManufacturer,class,https://w3id.org/dpv/legal/eu/ehds#WellnessAppManufacturer,Wellness App Manufacturer,Actor that manufactures wellness apps,,,,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
WellnessAppSupplier,class,https://w3id.org/dpv/legal/eu/ehds#WellnessAppSupplier,Wellness App Supplier,Actor that supplies wellness apps,https://w3id.org/dpv/tech#Actor,,https://w3id.org/dpv/legal/eu/ehds#TechnologySupplier,,2024-12-01,,eu-ehds,https://w3id.org/dpv/legal/eu/ehds
